#,Keyword,Position,"Position History","Position History Date",Volume,URL,Traffic,Results,"Last Update",Difficulty,CPC,"Page URL inside"
21,"seo method",4,,,50,https://backlinko.com/seo-techniques,4.5,109000000,"2017-09-22 14:26:34",66,,
22,"seo traffic",6,,,200,https://backlinko.com/seo-techniques,4.5,63400000,"2017-10-15 21:16:42",37,8.00,
23,"seo technique",4,,,50,https://backlinko.com/seo-techniques,4.4,831000,"2017-11-03 20:06:49",43,7.00,
24,"seo methods",4,,,50,https://backlinko.com/seo-techniques,4.3,1810000,"2017-09-21 19:10:31",56,6.00,
25,"how to get better seo",1,,,10,https://backlinko.com/seo-techniques,4.3,60000000,"2017-10-15 03:44:05",62,,"Featured snippet"
26,"how to get best seo results",1,,,10,https://backlinko.com/seo-techniques,3.7,13800000,"2017-10-16 05:31:23",55,,"Featured snippet"
27,"latest seo techniques",4,,,40,https://backlinko.com/seo-techniques,3.6,867000,"2017-11-05 19:53:47",48,,
28,"seo today",2,,,20,https://backlinko.com/seo-techniques,3.3,17400000,"2017-11-05 00:32:52",50,14.00,
29,"search optimization techniques",4,,,30,https://backlinko.com/seo-techniques,3.1,31500000,"2017-10-31 19:12:00",63,0.08,
30,"best seo strategies",4,,,30,https://backlinko.com/seo-techniques,2.8,2310000,"2017-09-29 21:35:27",48,3.00,
31,"search engine optimization strategy",8,,,70,https://backlinko.com/seo-techniques,2.6,25300000,"2017-09-24 19:26:29",59,,
32,"seo tactics and strategies",4,,,20,https://backlinko.com/seo-techniques,2.1,2020000,"2017-09-23 06:41:39",59,55.00,
33,"how to build seo",6,,,40,https://backlinko.com/seo-techniques,2.1,56200000,"2017-11-01 21:58:44",58,,
34,"2016 seo",10,,,80,https://backlinko.com/seo-techniques,2.0,146000000,"2017-10-15 15:37:22",57,,
35,"best seo techniques",4,,,20,https://backlinko.com/seo-techniques,1.9,2670000,"2017-11-05 15:55:12",47,0.50,
36,"seo search engine optimization techniques",6,,,30,https://backlinko.com/seo-techniques,1.7,8030000,"2017-10-26 01:17:00",65,12.00,
37,"best seo results",2,,,10,https://backlinko.com/seo-techniques,1.6,70900000,"2017-09-23 07:32:02",56,25.00,
38,"simple seo techniques",2,,,10,https://backlinko.com/seo-techniques,1.6,1190000,"2017-10-31 22:08:10",40,9.00,
39,"leave early from work email sample",1,,,20,https://backlinko.com/seo-techniques,1.4,103000000,"2017-09-20 16:24:15",0,,"Image pack"
40,"seo techniques 2017",10,,,60,https://backlinko.com/seo-techniques,1.4,11900000,"2017-09-29 10:46:49",51,,
41,"how to get better seo",3,,,10,https://backlinko.com/seo-techniques,1.4,60000000,"2017-10-15 03:44:05",62,,
42,"seo efforts",8,,,40,https://backlinko.com/seo-techniques,1.4,39700000,"2017-10-30 23:02:10",30,,
43,"seo tactics 2016",3,,,10,https://backlinko.com/seo-techniques,1.2,7260000,"2017-10-23 03:33:59",54,,
44,"wiki search engine optimization",6,,,20,https://backlinko.com/seo-techniques,1.2,586000,"2017-11-04 14:49:53",58,,
45,"basic seo techniques",9,,,40,https://backlinko.com/seo-techniques,1.2,1500000,"2017-11-04 17:53:15",75,,
46,"effective seo",4,,,10,https://backlinko.com/seo-techniques,1.0,122000000,"2017-10-18 13:38:31",39,6.00,
47,"search engine optimization wikipedia",10,,,40,https://backlinko.com/seo-techniques,0.98,816000,"2017-10-26 07:35:47",69,0.15,
48,"seo methods that work",4,,,10,https://backlinko.com/seo-techniques,0.95,2400000,"2017-10-21 14:51:52",39,,
49,"how to get best seo results",4,,,10,https://backlinko.com/seo-techniques,0.95,13800000,"2017-10-16 05:31:23",55,,
50,"good seo practices",7,,,20,https://backlinko.com/seo-techniques,0.95,4300000,"2017-10-01 23:02:31",69,35.00,
51,"off page seo techniques 2016",7,,,20,https://backlinko.com/seo-techniques,0.93,1970000,"2017-11-05 17:47:32",34,,
52,"how to use seo effectively",9,,,30,https://backlinko.com/seo-techniques,0.82,4610000,"2017-11-04 22:31:46",73,,
53,"advanced seo techniques",10,,,30,https://backlinko.com/seo-techniques,0.77,2360000,"2017-10-26 18:43:26",37,,
54,"top seo practices",6,,,10,https://backlinko.com/seo-techniques,0.66,7310000,"2017-10-26 06:28:49",49,,
55,"easy seo tricks",9,,,20,https://backlinko.com/seo-techniques,0.60,12800000,"2017-10-28 14:56:57",43,2.50,
56,"seo optimization tips 2016",7,,,10,https://backlinko.com/seo-techniques,0.49,3560000,"2017-10-22 09:35:57",59,2.50,
57,"search engine optimization tips 2016",7,,,10,https://backlinko.com/seo-techniques,0.49,3510000,"2017-10-27 11:11:36",60,,
58,"seo practices 2016",9,,,10,https://backlinko.com/seo-techniques,0.43,13100000,"2017-10-30 00:05:41",59,,
59,"off site seo techniques",10,,,20,https://backlinko.com/seo-techniques,0.38,2370000,"2017-10-12 23:54:22",42,,
