#,Keyword,Position,"Position History","Position History Date",Volume,URL,Traffic,Results,"Last Update",Difficulty,CPC,"Page URL inside"
29,"how to optimize youtube video",4,,,60,https://backlinko.com/how-to-rank-youtube-videos,5,21400000,"2017-09-23 20:29:06",34,,
30,"youtube optimization",8,5,"2017-09-19 16:40:05",200,https://backlinko.com/how-to-rank-youtube-videos,5,26200000,"2017-10-24 04:53:19",36,7.00,
31,"ranked tags youtube",2,,,40,https://backlinko.com/how-to-rank-youtube-videos,5,2150000,"2017-11-04 15:59:14",23,,
32,"youtube and seo",1,,,10,https://backlinko.com/how-to-rank-youtube-videos,5,36000000,"2017-10-27 23:57:29",21,,
33,"seo for youtube videos",3,,,40,https://backlinko.com/how-to-rank-youtube-videos,4.8,12600000,"2017-10-31 20:58:51",16,1.30,
34,"video ranking",3,,,40,https://backlinko.com/how-to-rank-youtube-videos,4.8,27600000,"2017-11-01 08:16:17",14,,
35,"youtube search ranking",5,,,60,https://backlinko.com/how-to-rank-youtube-videos,4.7,41500000,"2017-10-27 14:48:03",39,1.80,
36,"seo for youtube video",3,,,40,https://backlinko.com/how-to-rank-youtube-videos,4.5,26100000,"2017-11-03 23:53:01",25,2.50,
37,"ranking youtube videos",4,,,50,https://backlinko.com/how-to-rank-youtube-videos,4.4,28500000,"2017-10-25 23:38:31",14,,
38,"seo youtube channel",1,,,10,https://backlinko.com/how-to-rank-youtube-videos,4.4,3790000,"2017-10-16 04:28:40",33,,"Featured snippet"
39,"rank youtube videos",4,,,40,https://backlinko.com/how-to-rank-youtube-videos,4.2,25300000,"2017-09-30 16:52:55",12,0.08,
40,"how to optimize youtube videos",8,,,100,https://backlinko.com/how-to-rank-youtube-videos,3.8,13100000,"2017-10-27 23:24:39",22,,
41,"how to rank youtube videos fast",5,,,50,https://backlinko.com/how-to-rank-youtube-videos,3.8,2320000,"2017-11-02 23:47:28",3,,
42,"how to get backlinks for youtube videos",1,,,10,https://backlinko.com/how-to-rank-youtube-videos,3.7,17300000,"2017-10-23 22:04:17",2,11.00,"Featured snippet"
43,"youtube search rankings",1,,,10,https://backlinko.com/how-to-rank-youtube-videos,3.7,62800000,"2017-10-23 20:14:11",28,30.00,
44,"youtube search optimization",3,,,30,https://backlinko.com/how-to-rank-youtube-videos,3.6,2560000,"2017-11-01 05:35:54",36,,
45,"rank youtube",4,,,40,https://backlinko.com/how-to-rank-youtube-videos,3.6,95200000,"2017-10-26 10:35:05",31,,
46,"youtube o com",3,,,30,https://backlinko.com/how-to-rank-youtube-videos,3.5,901000000,"2017-10-30 11:46:45",64,,
47,"how to rank videos",6,,,60,https://backlinko.com/how-to-rank-youtube-videos,3.5,78800000,"2017-10-31 06:16:40",8,,
48,"how to rank youtube videos on google",6,,,50,https://backlinko.com/how-to-rank-youtube-videos,3.3,5210000,"2017-09-20 14:59:35",12,,
49,"how to rank videos on youtube",7,,,60,https://backlinko.com/how-to-rank-youtube-videos,3.0,23600000,"2017-10-26 22:17:38",14,,
50,"video rank",6,,,50,https://backlinko.com/how-to-rank-youtube-videos,3.0,136000000,"2017-11-03 12:30:11",9,,
51,"search engine optimization youtube",2,,,20,https://backlinko.com/how-to-rank-youtube-videos,2.8,7210000,"2017-10-15 13:09:42",47,,
52,"youtube description seo",2,,,20,https://backlinko.com/how-to-rank-youtube-videos,2.8,2550000,"2017-10-20 13:51:48",26,,
53,"youtube seo 2017",7,,,60,https://backlinko.com/how-to-rank-youtube-videos,2.7,11300000,"2017-10-26 10:52:31",2,,
54,"youtube channel seo",2,,,20,https://backlinko.com/how-to-rank-youtube-videos,2.6,13000000,"2017-10-27 16:54:13",17,,
55,"seo for youtube channel",5,,,30,https://backlinko.com/how-to-rank-youtube-videos,2.6,2490000,"2017-09-30 20:35:06",45,6.00,
56,"how to seo youtube",3,,,20,https://backlinko.com/how-to-rank-youtube-videos,2.6,10200000,"2017-10-30 14:07:53",20,,
57,"how to optimize youtube videos for seo",6,,,40,https://backlinko.com/how-to-rank-youtube-videos,2.6,2910000,"2017-10-14 08:54:24",29,0.10,
58,"how to rank on youtube",4,,,30,https://backlinko.com/how-to-rank-youtube-videos,2.4,89700000,"2017-09-21 17:39:33",12,,
59,"video rankings",6,,,40,https://backlinko.com/how-to-rank-youtube-videos,2.4,59500000,"2017-09-22 09:01:47",36,,
60,"rank my video",3,,,20,https://backlinko.com/how-to-rank-youtube-videos,2.3,74900000,"2017-11-05 01:29:35",10,,
61,"seo videos youtube",3,,,20,https://backlinko.com/how-to-rank-youtube-videos,2.3,34000000,"2017-09-15 18:22:51",43,,
62,"seo video youtube",3,,,20,https://backlinko.com/how-to-rank-youtube-videos,2.3,36000000,"2017-09-22 13:19:46",41,,
63,"how to rank youtube videos on first page of google",7,,,50,https://backlinko.com/how-to-rank-youtube-videos,2.3,5330000,"2017-11-01 10:07:13",7,,
64,"how to seo a youtube video",3,,,20,https://backlinko.com/how-to-rank-youtube-videos,2.2,27700000,"2017-10-15 05:13:49",26,,
65,"video seo 2016",2,,,10,https://backlinko.com/how-to-rank-youtube-videos,2.1,45300000,"2017-10-23 11:32:45",33,,
66,"rank youtube video on google",4,,,20,https://backlinko.com/how-to-rank-youtube-videos,1.9,3800000,"2017-10-31 05:48:28",14,,
67,"backlinks for youtube videos",2,,,10,https://backlinko.com/how-to-rank-youtube-videos,1.8,22300000,"2017-11-03 17:07:21",4,4.00,
68,"youtube search results",7,,,40,https://backlinko.com/how-to-rank-youtube-videos,1.7,66600000,"2017-10-30 16:47:04",40,,
69,"youtube seo software",10,,,70,https://backlinko.com/how-to-rank-youtube-videos,1.6,2230000,"2017-10-31 05:17:32",6,5.00,
70,"rank youtube videos on google",5,,,20,https://backlinko.com/how-to-rank-youtube-videos,1.5,6630000,"2017-09-24 02:36:31",12,,
71,"how to rank your youtube videos",5,,,20,https://backlinko.com/how-to-rank-youtube-videos,1.4,7220000,"2017-11-04 13:28:56",10,,
72,"searchterms youtube",9,,,50,https://backlinko.com/how-to-rank-youtube-videos,1.4,5790000,"2017-10-31 22:13:17",52,0.04,
73,"youtube marketing guide",7,,,30,https://backlinko.com/how-to-rank-youtube-videos,1.4,96700000,"2017-09-19 12:55:21",35,,
74,"what is seo youtube",7,,,30,https://backlinko.com/how-to-rank-youtube-videos,1.3,5720000,"2017-09-18 03:16:33",47,,
75,"how to make backlinks for youtube video",4,,,10,https://backlinko.com/how-to-rank-youtube-videos,1.2,9350000,"2017-10-23 10:59:58",2,,
76,"increase your rankings youtube",6,,,20,https://backlinko.com/how-to-rank-youtube-videos,1.2,8190000,"2017-09-23 19:13:24",12,,
77,"youtube keyword optimization",7,,,20,https://backlinko.com/how-to-rank-youtube-videos,1.2,4670000,"2017-11-04 18:32:43",46,,
78,"youtube video rankings",6,,,20,https://backlinko.com/how-to-rank-youtube-videos,1.2,14700000,"2017-11-04 08:05:07",21,,
79,"youtube keywords tips",7,,,20,https://backlinko.com/how-to-rank-youtube-videos,1.2,3790000,"2017-10-29 02:43:53",26,,
80,"video seo optimization",8,,,30,https://backlinko.com/how-to-rank-youtube-videos,1.2,10400000,"2017-11-01 14:43:06",46,3.50,
81,"ranking videos on youtube",4,,,10,https://backlinko.com/how-to-rank-youtube-videos,1.1,27200000,"2017-10-21 21:02:27",23,,
82,"seo youtube channel",4,,,10,https://backlinko.com/how-to-rank-youtube-videos,1.1,3790000,"2017-10-16 04:28:40",33,,
83,"how to rank videos on google",8,,,30,https://backlinko.com/how-to-rank-youtube-videos,1.1,28700000,"2017-11-03 09:35:41",10,,
84,"how to rank my youtube video",4,,,10,https://backlinko.com/how-to-rank-youtube-videos,1.1,5300000,"2017-10-27 08:05:52",7,,
85,"best way to rank youtube videos",3,,,10,https://backlinko.com/how-to-rank-youtube-videos,1.1,14800000,"2017-10-14 19:22:56",6,,
86,"how to rank a youtube video",4,,,10,https://backlinko.com/how-to-rank-youtube-videos,1.0,10600000,"2017-10-18 09:41:01",7,,
87,"how to rank youtube videos 2016",4,,,10,https://backlinko.com/how-to-rank-youtube-videos,0.99,14800000,"2017-10-26 18:54:34",7,,
88,"video backlinks",4,,,10,https://backlinko.com/how-to-rank-youtube-videos,0.96,30300000,"2017-10-18 01:18:55",5,3.00,
89,"how to optimize videos for youtube",8,,,20,https://backlinko.com/how-to-rank-youtube-videos,0.75,26200000,"2017-11-01 00:31:26",22,,
90,"keywords for youtube video",10,,,30,https://backlinko.com/how-to-rank-youtube-videos,0.74,18300000,"2017-10-26 11:43:18",28,1.20,
91,"optimize youtube",6,,,10,https://backlinko.com/how-to-rank-youtube-videos,0.70,40200000,"2017-10-30 23:33:41",15,,
92,"best keywords for youtube videos",7,,,10,https://backlinko.com/how-to-rank-youtube-videos,0.68,9960000,"2017-11-04 07:00:09",20,,
93,"search engine optimization youtube videos",6,,,10,https://backlinko.com/how-to-rank-youtube-videos,0.66,10300000,"2017-10-17 19:31:47",35,,
94,"youtube video keywords",10,,,30,https://backlinko.com/how-to-rank-youtube-videos,0.65,37200000,"2017-10-29 03:39:24",27,,
95,"video optimization for seo",9,,,20,https://backlinko.com/how-to-rank-youtube-videos,0.63,10400000,"2017-10-26 12:25:52",37,,
96,"how to get backlinks for youtube videos",6,,,10,https://backlinko.com/how-to-rank-youtube-videos,0.62,17300000,"2017-10-23 22:04:17",2,11.00,
97,"video search engine optimization",8,,,20,https://backlinko.com/how-to-rank-youtube-videos,0.60,11400000,"2017-11-04 14:39:08",47,7.00,
98,"video seo 2015",9,,,20,https://backlinko.com/how-to-rank-youtube-videos,0.60,3970000,"2017-09-29 10:49:43",28,,
99,"how to tag youtube videos 2016",8,,,10,https://backlinko.com/how-to-rank-youtube-videos,0.54,51700000,"2017-11-04 23:12:22",15,,
100,"youtube keyword tips",10,,,20,https://backlinko.com/how-to-rank-youtube-videos,0.52,2640000,"2017-11-06 08:57:55",20,,
101,"youtube description best practices",10,,,20,https://backlinko.com/how-to-rank-youtube-videos,0.51,4980000,"2017-09-29 13:03:19",38,,
102,"ranked tags",8,,,10,https://backlinko.com/how-to-rank-youtube-videos,0.45,31200000,"2017-10-28 10:21:05",25,,
103,"how does youtube search engine work",9,,,10,https://backlinko.com/how-to-rank-youtube-videos,0.38,10100000,"2017-10-21 07:15:20",42,,
104,"ultimate youtube marketing software",9,,,10,https://backlinko.com/how-to-rank-youtube-videos,0.32,1600000,"2017-10-07 19:55:59",2,7.00,
105,"when choosing a title for your video, where can you go to see how popular your keywords are?",9,,,10,https://backlinko.com/how-to-rank-youtube-videos,0.30,11800000,"2017-10-28 23:23:10",17,,
106,"how to make your video pop up first on youtube",10,,,10,https://backlinko.com/how-to-rank-youtube-videos,0.26,98100000,"2017-10-21 13:02:55",10,,
107,"optimize youtube description",10,,,10,https://backlinko.com/how-to-rank-youtube-videos,0.24,1910000,"2017-09-30 00:52:26",31,,
